label,content
1,취소한 상품이 배송되었습니다. 어떻게 하나요?
1,전원이 켜지지 않아요.
1,필터의 교체시기/구입방법이 궁금해요.
1,확정기여형에 있어서 적립금 운용방법 선정에 근로자들은 금융지식이 없는데  도움이 필요하지 않나요?
1,적립식펀드 만기가 도래했습니다. 이 경우 만기일에 자동으로 환매되나요?
1,스마트 닥터 실행이 안돼요.
1,배송이 지연되는 사유가 무엇인가요?
1,롯데닷컴 배송흐름은 어떻게 되나요?
1,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
1,에어컨에 코드가 없어요. 코드가 잘렸어요.
1,배송중인 상품의 위치는 어떻게 확인하나요?
1,내가 총 납입한 보험료에서 대출을 다 받는거 아닙니까?
1,호텔예약을 하고 싶은데 요금이 없네요. 어떻게 하죠?
1,보험증권(보험가입증서) 재발행 신청 방법 입니다.
1,이메일(자동이체 입금안내 등) 서비스를 신청합니다.
1,주문한 상품은 언제쯤 받을 수 있나요?
1,발송완료 알림톡(SMS) 을 받았는데 상품은 언제쯤 받을 수 있는거예요?
1,메시지 알림 설정은 어떻게 하나요.
1,Smart ThinQ/ 와이파이 모듈은 어떻게 등록하나요.
1,리조트 객실 용어사전
1,홈페이지 이용시 시스템 오류 또는 신뢰할 수 없는 서비스라는 메시지가 뜹니다
1,가입 후 대출은 언제부터 가능합니까?
1,보험약관은 어디서 볼 수 있나요?
1,보험료를 미리 납입하고 싶은데 방문하지 않고 납입하는 방법이 있습니까?
1,근로자(개인)가 운용방법으로 개별 주식을 직접 선택할 수 없습니까?
1,변액보험 펀드변경은 무엇인가요?
1,항공권 유효 기간은 무엇인가요?
1,우량체 할인이란 무엇입니까?
1,우수(보험)고객신용대출을 받으면 관련 보험은 해지가 불가능한가요?
1,[투어마일리지] 투어마일리지란 무엇인가요?
1,예약을 취소하려고 합니다.
1,자녀 학자금을 받을 때 대출금을 공제하는 이유는 무엇인지요?
1,퇴직연금제도로 전환하면 좋은 점은 무엇입니까?
1,표시창에 ㄱ  ㄴ 표시가 떠요.
1,G6 게임을 직접 플레이 하지 않을 때 배터리를 절약하고 싶어요.
1,상품을 직접 방문하여 수령할 수는 없나요?
1,무릎의 십자인대 파열로 수술 후 의사의 권유에 따라 보조기를 구입했습니다. 실손보장이 가능한가요?
1,[중동] 한국 음식을 가져가도 되나요?
1,표시창이 자동으로 꺼져요. OF가 뜨면서 화면이 꺼져요.
1,배송이 지연되는 사유가 무엇인가요?
1,[일반] 퀵페이 실행 동작 후 퀵페이 창이 늦게 떠요.
1,V30에서 고음질 녹음시 배경 음악 없이 원음만 녹음하려면 어떻게 하나요.
1,배송이 지연되는 사유가 무엇인가요?
1,제도도입 후에 다른 종류의 제도로 변경하려면 어떻게 해야 합니까?
1,기프트팩 앱(기본 앱) 설치는 어떻게 하나요.
1,예약을 취소하고 싶습니다.
1,타사에 실손의료보험이 중복가입 되어 있습니다. 보험금 청구를 하려고 하는데 당사에만 청구하여도 되나요?
1,배송이 지연되는 사유가 무엇인가요?
1,PIN코드/PUK코드를 입력 하세요 라는 창이 뜨나요.
1,[이름변경] 예약시 영문이름이 여권과 달라도 상관없나요?
1,배송중인 상품의 위치는 어떻게 확인하나요?
1,인터넷으로 펀드 거래가 가능한가요?
1,실손의료보험에서 비례분담이란 무엇인가요?
1,발송완료 알림톡(SMS) 을 받았는데 상품은 언제쯤 받을 수 있는거예요?
1,체크인(Check-in)
1,학생요금 적용 시 구비서류는 무엇인가요? 혹 나이 제한도 있나요?
1,특별계정이 뭔가요?
1,일반폰 사용 중  멈췄나요.
1,하나투어마일리지로 국내선항공권을 구입방법
1,패스에 포함된 나라들은 자유롭게 왔다갔다 하며 이용 가능한가요?
1,배송중인 상품의 위치는 어떻게 확인하나요?
1,실내기 LED 램프가 깜박 거려요.
1,LG Hi-Fi Plus에 이어폰 연결 후 동작은 어떻게 되나요?
1,주문한 상품은 언제쯤 받을 수 있나요?
1,책임보상 제도가 무엇인가요?
1,전화 상담 가입과 일반 설계사(컨설턴트)를 통한 가입시의 차이점은?
1,메세지 스팸 설정은 어떻게 하나요?
1,상품을 직접 방문하여 수령할 수는 없나요?
1,유레일 패스로 영국에서 사용 가능 한가요?
1,카드 승인은 되었는데 발권이 실패되었습니다  어떻게 하나요?
1,에어컨 가스는 얼마 만에 한 번씩 주입하나요. 가스 넣을 때가 된 것 같아요.
1,[기타] NO-SHOW는 무엇인가요?
1,휴일에도 상품을 받을수 있나요?
1,롯데닷컴 배송흐름은 어떻게 되나요?
1,배수 호스에서 물이 나오지 않아요. 평소보다 물이 작게 나와요.
1,휴일에도 상품을 받을수 있나요?
1,스탠드 에어컨 냉각핀 (냉각기가 아래 부착된 에어컨) 청소 방법이 궁금하세요?
1,필터의 교체시기/구입방법이 궁금해요.
1,노크 코드로 꺼진 화면에서 잠금을 해제하는 방법을 알려 주세요.
1,비동반소아는 나이제한이 어떻게 되나요?
1,교보생명 콜센터 및 서비스센터 전화번호 안내
1,자동건조는 어떤 기능인가요.
1,차량인수시  예약한 운전자정보 다릅니다!
1,배송이 지연되는 사유가 무엇인가요?
1,상품을 직접 방문하여 수령할 수는 없나요?
1,삼성생명에 계약사항이 없는데 SMS가 발송되었는데요?
1,투인원 벽걸이만 가동 중인데 실외기가 안돌아 가요.
1,배송이 지연되는 사유가 무엇인가요?
1,미러링크(MirrorLink) 기능은 무엇인가요.
1,휴대폰의 데이터가 삭제되었나요.
1,특약을 삭제할 경우 그동안 납입한 금액을 돌려 받을 수 있나요?
1,충격으로 실내기/실외기가 파손 됐어요.
1,확정급여형(DB)제도와 퇴직보험은 유사해 보입니다. 차이점으로는 어떤 것이 있을까요?
1,카드로 결제 했는데  현금으로 환불 받을 수 있나요?
1,상품을 직접 방문하여 수령할 수는 없나요?
1,[난방] 가동 중 멈추고 예열 또는 제상 표시가 나타나요.
1,해지(효력상실)되었고  해약환급금이 없습니다. 꼭 방문해서 해약 해야 하나요?
1,휴일에도 상품을 받을수 있나요?
1,에어컨에서 물 흐르는 소리가 나요.
1,실손보험에서 간병비도 보장이 되나요?
1,당일 투숙 예약은 가능한가요? 가능하면 몇시까지 가능한가요?
1,기내식은 어떻게 신청 하나요?
1,휴대폰을 좀 더 최적화해서 사용하고 싶으신가요?
1,상품을 받지 못했는데 발송완료로 표시되는 이유가 뭔가요?
1,겨울철 이후 처음 사용한다면 자가 점검을 해보셨나요?
1,가스 새는 소리가 들려요. 사용 안하는데 이상한 소리가 들려요.
1,입실 절차는 어떻게 되나요?
1,더욱 다양한 카메라 모드를 이용하고 싶어요.
1,계약자(수익자) 변경 절차를 알려주세요
1,펀드를 매도했습니다. 손실이 발생했는데 세금이 발생할 수 있나요?
1,표시창에 ㄱ  ㄴ 표시가 떠요.
1,휴일에도 상품을 받을수 있나요?
1,배송이 지연되는 사유가 무엇인가요?
1,[벽걸이 에어컨] 난방 할 때 실외기가 가동되나요.
1,한의원.한방병원.양한방협진병원의 한의사가 치료목적으로 비급여 첩약을 처방받았습니다. 실손보장이 가능한가요?
1,[카드결제/투어마일리지사용/계좌이체/결제수정 및 문의] 항공권 예약 시 어떤 결제수단을 사
1,장거리 비행을 하려고 하는데 기내에서 어떤 운동을 하는 것이 좋을까요?
1,항공편 예약은 언제부터 가능한가요? 예약 후 항공권 구입은 언제까지 해야 하나요?
1,상품을 직접 방문하여 수령할 수는 없나요?
1,모바일 예약은 어떻게 결제하나요?
1,항공권 변경이나 취소가능한가요?
1,에어컨에서 [Od]라는 표시가 나오며 냉방이 안돼요.
1,에어컨에서 고주파음이 나요.(삐~)
1,통화 중 사용할 수 있는 기능을 알려 주세요.
1,상품을 직접 방문하여 수령할 수는 없나요?
1,제상 또는 예열이 뜨면서 난방이 안돼요.
1,투인원 벽걸이만 냉기가 나오지 않아요.
1,발송완료 알림톡(SMS) 을 받았는데 상품은 언제쯤 받을 수 있는거예요?
1,고객의 성명 or 주민번호가 정정되었습니다.  정정 절차를 알려주십시오.
1,사고 보험금 방문지급 서비스 제도 입니다.
1,상품을 받지 못했는데 발송완료로 표시되는 이유가 뭔가요?
1,LG SmartWorld란 무엇인가요.
1,배송중인 상품의 위치는 어떻게 확인하나요?
1,호텔에서 바우처를 보여주고 체크인하는데 카드 결제를 하라고 합니다.
1,예약시 성별  생년월일을 잘못 입력했습니다.
1,에어컨만 사용하면 눈이 따가워요. 눈이 매워요.
1,냉방은 되는데 배수 호스에서 물이 나오지 않아요.
1,취소한 상품이 배송되었습니다. 어떻게 하나요?
1,도둑 맞았을 때는 어떻게 대처 해야하나요?
1,주문한 상품은 언제쯤 받을 수 있나요?
1,배송중인 상품의 위치는 어떻게 확인하나요?
1,부분 결제 시 최소 결제 금액은 얼마인가요?
1,고객불만 접수 방법 및 프로세스 안내
1,홈페이지를 통한 대출계약 변경신청 이란 ?
1,어제 확정되는 요금을 확인했는데 지금은 그 요금이 없어요. or 확정이었는데 지금은 대기로 보여요.
1,지문 등록할 때  왜 여러 번 입력해야 하나요?
1,배송이 지연되는 사유가 무엇인가요?
1,냉방은 되는데 배수 호스에서 물이 나오지 않아요.
1,공인인증서 비밀번호 입력 후 화면이 진행이 되지 않습니다.
1,카드 할인요금으로 예약하였습니다. 다른 카드로 변경하거나 현금 결제도 가능한가요?
1,(챔피언)에어컨 도어 여는 방법을 알려주세요.
1,배송중인 상품의 위치는 어떻게 확인하나요?
1,펀드 환매시 원금에 대해 손실이 발생하였는데 세금을 원천징수 하는 이유는 무엇인가요?
1,배관 테이프 / 단열재가 벗겨졌어요.
1,Smart ThinQ 모듈 설치 및 Wifi 연결 방법을 알려주세요.(듀얼/챔피언/칸 & 위너 모델)
1,G6 게임을 직접 플레이 하지 않을 때 배터리를 절약하고 싶어요.
1,보안메일 최초 열람시에 경고창이 뜹니다.(보안메일 컨트롤이 차단되었을 경우)
1,질병으로 입원시 '진료비세부내역서'를 추가로 첨부하라고 하는데  진료비세부내역서가 무엇인가?
1,일정을 변경하고 싶은데 어떻게 해야하나요?
1,[대기예약문의] 대기 마감은 어떤 상태인가요?
1,예약완료 후 결제는 어디서 어떻게 하나요?
1,소아. 유아밀 신청은 어떻게 해야하나요?
1,숲속향 /  아로마향 교체 방법을 알려주세요.
1,롯데닷컴 배송흐름은 어떻게 되나요?
1,상품을 교환하고 싶어요! 어떻게 하면 되나요?
1,상품을 받지 못했는데 발송완료로 표시되는 이유가 뭔가요?
1,만 18세 미만 승객이 만 12세 미만 소아 또는 유아의 보호자로 비행기에 탑승 할 수 있나요?
1,14세 미만 미성년자도 회원가입을 할 수 있습니까?
1,LG 캠 플러스 버튼의 기능은 무엇인가요?
1,휴일에도 상품을 받을수 있나요?
1,예약은 전화로만 가능한가요?
1,(듀얼)필터 청소는 어떻게 하나요.
1,애완동물 데리고 비행기 탑승 가능한가요?
1,[유럽] 유로스타란? 유로스타 이용하는 방법 알려주세요!
1,다른 LG 휴대폰에 사진  음악  동영상을 전송하고 싶어요.
1,실내기 버튼이 눌러지지 않아요. CL 표시가 떠요.
1,적립식 펀드의 경우 자동이체를 변경할 수 있나요?
1,실효되고 입원(수술)했었는데 부활할 수 있습니까?
1,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
1,취소요청한 상품이 발송되었다는 문자메시지가 왔습니다. 왜 그런가요?
1,비자가 필요한 나라일 경우 비자 수속은 개인이 하나요? 아니면 대행해주나요?
1,내일이 출국인데 알짜항공권 E-TKT은 언제 받을수 있나요?
1,모바일카드를 발급 받고 싶습니다.
1,이달의 무이자할부 카드를 모두 알려주세요!
1,탑승자가 외국인일 경우 이름을 어떻게 입력해야 하나요?
1,출발 시 이티켓이 꼭 필요한가요?
1,중간정산과 퇴직보험의 관계는 어떻게 됩니까?
1,약관  청약서부본  보험가입증서(보험증권)을 전달받지 못했어요.
1,개인 사정으로 인해 발권 후 항공편을 이용하지 못했습니다. 어떻게 하죠?
1,근로자가 사용자의 납부에 더하여 추가로 부담할 수 있나요?
1,고지의무를 위반하면 어떻게 되나요?
1,무통장입금 시 예금주명은 어떻게 쓰면 되나요?
1,주문한 상품은 언제쯤 받을 수 있나요?
1,에어컨 설치 및 철거 신청 비용 확인은 고객지원-설치/철거 예약을 선택해 주세요.
1,연속패스와 플렉시패스의 차이는 무엇인가요?
1,해외여행이 건강에 무리가 될까 걱정이 됩니다.
1,가족계약대출을 상환하려면 어떻게 해야 합니까?
1,이티켓 발송해주세요.
1,주민등록상의 이름이 변경되었습니다. 어떻게 수정해야 하나요?
1,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
1,해외 휴대폰을 국내 이동통신사의  3G 네트워크 사용시 설정방법 확인하세요.
1,배수펌프를 사용 하시나요?
1,자동재배분이란 무엇입니까?
1,표시창에 ES가 나타나요.
1,결제일에 보험료를 납부하지 않으면 해지(실효) 되는 건가요?
1,현지에서 항공권 분실시 재발권이 가능한가요?
1,항공사 마일리지를 이용해서 예약 및 발권이 가능한가요?
1,항공권 예약 후 취소하면 취소 수수료가 발생하나요?
1,결제 후 바우처 없이 체크인이 가능한가요?
1,휴대폰 터치가 잘 안됩니다.
1,자동이체 신청하면 모든상품에 대하여 보험료 할인해 줍니까?
1,에어컨에서 [Od] 라는 표시가 나오며 냉방이 안돼요.
1,[일본]나리타 공항에서 오사카까지 JR로 가는 방법 알려주세요
1,에어컨 가동 전 점검 방법을 알려주세요.
1,현행 퇴직금 제도에서 퇴직연금제도로 전환하면 어떤 점들이 좋아지나요?
1,DC가입자 입니다. 보안카드를 발급받은 적이 없는데 보안카드 번호를 입력하라고 합니다.
1,펀드 매매신청을 하려면 어떻게 해야 하나요?
1,[G6] 얼굴 인식 기능은 어떻게 사용하나요.
1,Smart ThinQ 연결이 안돼요. 등록실패가 떠요.
1,보험기간  납입기간을 변경신청 안내 입니다.
1,하나투어마일리지를 적립 받는 방법은?
1,상품을 받지 못했는데 발송완료로 표시되는 이유가 뭔가요?
1,회원정보와 관련된 피해를 입었을 경우엔 어떻게 하나요?
1,항공 업그레이드 또는 호텔 업그레이드가 가능한가요?
1,수화물은 최대 몇kg까지 무료인가요?
1,V35. G7의 HDR10 형식으로 저장 기능은 무엇인가요.
1,5인 미만 사업장에는 언제부터 퇴직연금제도가 적용됩니까?
1,롯데닷컴 배송흐름은 어떻게 되나요?
1,LG 캠 플러스는 다운받은 카메라 앱에서 사용할 수 있나요?
1,휴일에도 상품을 받을수 있나요?
1,LG 페이 ATM을 이용하고 싶어요.
1,상품을 받지 못했는데 발송완료로 표시되는 이유가 뭔가요?
1,주문한 상품은 언제쯤 받을 수 있나요?
1,롯데닷컴 배송흐름은 어떻게 되나요?
1,상품을 직접 방문하여 수령할 수는 없나요?
1,개인연금 계약이전 이란 무엇이며  어떻게 처리됩니까?
1,특정 전화번호만 수신이 되지 않아요.
1,체크(직불)카드로 주문/결제 후 반품했는데 환불은 언제되나요?
1,보험료를 추가납입할 수 있다고 하는데 어떻게 납입합니까?
1,크롬 정책 변경에 따른 로그인 이용 안내
1,퇴직연금의 경우 근로자에 대한 교육이 중요하다는 데 교육은 누가 어떻게 시키나요?
1,실내기가 흔들리는데 어떻게 고정하나요.
1,대출가능여부 확인을 위한 신용정보조회시 신용등급에 영향이 없나요?
1,홈 화면에서 최근 사용 버튼을 길게 눌러도 메뉴 기능이 안돼요.
1,종업원이 퇴직시 퇴직금에 대한 과세는 어떻게 됩니까?
1,장거리비행인경우  기내에서 간단히 취할수있는 건강법은 없을까요?
1,배수펌프가 설치되어 있나요?
1,LG Hi-Fi Plus에 이어폰 연결 후 동작은 어떻게 되나요?
1,E-Ticket이란?
1,품질보증 제도에 대한 안내입니다.
1,휴대폰에 연결된 다른 기기를 휴대폰으로 충전할 수 있나요?
1,주문한 상품은 언제쯤 받을 수 있나요?
1,비밀번호 분실로 화면이 잠기셨나요.
1,배수펌프가 작동하지 않아요.
1,예약후 예약확인서를 받지 못했습니다.
1,[다이렉트]정기보험이란 무엇인가요?
1,발송완료 알림톡(SMS) 을 받았는데 상품은 언제쯤 받을 수 있는거예요?
1,배송이 지연되는 사유가 무엇인가요?
1,태아 교육보험의 경우 돌 축하금은 언제 수령할 수 있나요?
1,이태리 투어리스트 택스 및 유럽 시티택스가 무엇인가요?
1,홈페이지 웹회원 비밀번호(인증번호)를 받았는데 틀리다고 합니다.
1,[G6] 휴대폰을 다시 시작(리셋)하는 방법이 궁금해요.
1,공인인증서 로그인이 되지 않습니다.(Windows 7 64bit 브라우저 사용 고객안내)
1,발송완료 알림톡(SMS) 을 받았는데 상품은 언제쯤 받을 수 있는거예요?
1,단독행사로 진행도 가능한가요?
1,신탁상품을 해지(해약)하는데 기간이 얼마나 걸리게 됩니까?
1,홈페이지를 통한 신용대출 신청시 유의사항
1,대출을 받으면 보험을 해지(해약)할 수 없습니까?
1,주문한 상품은 언제쯤 받을 수 있나요?
1,특별계정이란 무엇이며  왜 퇴직보험은 특별계정으로 운영해야 합니까?
1,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
1,에어컨에서 기름이 떨어져요.
1,실외기가 물에 잠겼는데 사용이 가능한가요.
1,V35  G7의 DTS:X 3D 입체음향 기능은 무엇인가요.
1,보험 효력상실 기간 중 종보험대상자(종피보험자)가 사망해도 부활이 가능합니까?
1,앱을 설치한 후 앱이 멈추는 증상이 발생해요.
1,롯데닷컴 배송흐름은 어떻게 되나요?
1,현지에서 옵션 가격 지불할 때 카드를 사용할 수 있나요? 현금으로 지불해야 한다면 현지통화를 준비해야 하는건지 달러로 지불하여야 하는건지 궁금합니다.
1,발송완료 알림톡(SMS) 을 받았는데 상품은 언제쯤 받을 수 있는거예요?
1,에어컨 가동 중 떨리는 소음이 나요.
1,V35 G7의 게임 툴 기능은 무엇인가요.
1,서비스 수수료는 무엇인가요?
1,G6와 Bluetooth 헤드셋으로 음악을 들을 때 음악이 계속 끊겨요.
1,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
1,V35.G7의 상황 인지 기능은 무엇인가요.
1,토출구 날개가 열리거나 닫힐 때 소리가 나요.
1,IRA 개인형에 가입하면 55세 이전에 계약해지(해약)도 가능합니까?
1,표시창에 ES가 나타나요.
1,LG 캠 플러스 충전은 어떻게 하나요?
1,기본홈과 기본홈(홈&앱서랍)의 다른 점은 무엇인가요.
1,버튼을 눌러도 동작하지 않아요.(공기청정 좌우바람 먼지상태 습도 등)
1,V35의 Google Lens 기능을 알려주세요.
1,원금 보상이 되는 신탁상품이 있습니까?
1,예약 및 결제 취소 요청을 했으나 카드 취소 확인이 안됩니다. 왜 그런가요?
1,배송중인 상품의 위치는 어떻게 확인하나요?
1,재해란 무엇입니까?
1,배송중인 상품의 위치는 어떻게 확인하나요?
1,에어컨 바닥으로 물이 조금씩 보여요. 물이 고여있어요
1,휴대폰의 콘텐츠를 케이블 없이 TV에서 볼 수 있나요.
1,보험료의 납입방법을 매월 납부하는 방법을 변경하고 싶습니다.
1,공항미팅시간에 맞춰갈 수 없을 것 같은데 어떤 조치를 취해야 하나요?
1,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
1,성지순레 여행지 중 비자를 필요로 하는 나라가 있나요?
1,보안 프로그램 설치 중 화면이 멈추거나 오류가 발생했습니다.
1,롯데닷컴 배송흐름은 어떻게 되나요?
1,(냉방)실내기에 성에가 껴요.
1,휴대폰에서도 LG 360 VR 콘텐츠를 볼 수 있나요?
1,롯데닷컴 배송흐름은 어떻게 되나요?
1,패키지여행이 끝나고 현지에서 돌아오는 날짜를 변경할수있나요?
1,표시창에 CH05가 떠요
1,현지에서 투숙 일정이 단축 되거나 변경이 되어도 취소료가 발생하나요 ?
1,얼마 전 해지(해약)을 했습니다. 과거 거래이력을 보고 싶은데 접속이 안됩니다.
1,에어컨에서 하수구 냄새가 나요. 사용하지 않아도 냄새가 나요.
1,url로 온 메시지 클릭하면 '메시지설정에서 웹주소연결을 켜주세요' 라고 나와요.
1,주문한 상품은 언제쯤 받을 수 있나요?
1,에어컨의 배관 단열재가 벗겨졌어요.
1,부활시에도 자필서명이 필요합니까?
1,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
1,[공동구매항공권] 공동구매항공권은 무엇인가요?
1,[수화물/동승자][기타] 2살 미만의 유아가 기내의 아기 바구니 사용가능한가요?
1,공인인증서로 로그인하고 싶은데 어떻게 해야 합니까?
1,인솔자 동행 미정이라고 되어있는데 몇 명부터 동행인가요?
1,근로자가 사용자의 납부에 더하여 추가로 부담할 수 있나요?
1,보험계약대출금(보험계약대출 이자)을 상환하는 방법은 어떤 것들이 있나요?
1,발송완료 알림톡(SMS) 을 받았는데 상품은 언제쯤 받을 수 있는거예요?
1,확정급여형(DB)제도와 확정기여형(DC)제도 중 어느 제도가 더 유리한가요?
1,회원탈퇴는 어떻게 하나요?
1,국내선 항공티켓은 어디서 받을 수 있나요?
1,앱을 설치했는데 홈화면에 아이콘이 2개 생겼어요.
1,퇴직연금 실시이전의 기간에 대한 적립금을 한꺼번에 전부 적립해야 하나요?
1,메시지 문자크기 조절을 어떻게 하나요.
1,전원이 꺼졌다 켜졌다 해요.
1,비밀번호(생년월일) 입력 후 화면이 정지된 상태로 멈춰있습니다.
1,핫스팟 연결 안됨(비밀번호 확인 및 변경방법)
1,전화로/사이버 신용대출을 원리금 균등상환형으로 신청했는데  이자만 빠진 이유가 무엇입니까?
1,이메일 인증을 통해 가입 후 다른 이메일로 변경은 어떻게 진행 해야 하나요?
1,환불 규정은 어떻게 되나요?
1,엘지제품에도 오존이 발생하나요.
1,반품하려는 상품은 어디로 보내면 되나요?
1,상품을 직접 방문하여 수령할 수는 없나요?
1,타는 냄새가 나요.
1,Wi-Fi 연결이 잘 안돼요.
1,G7의 AR Stickers 사용 방법을 알려 주세요.
1,LG 360 VR의 렌즈 위치와 초점 조정 방법은 어떻게 되나요?
1,배송이 지연되는 사유가 무엇인가요?
1,벽걸이 에어컨은 어떻게 청소 하나요.
1,투숙자 이름 변경이 가능할까요?
1,인터넷 결제시 플러그인을 설치하라고 나오는데 어떻게 하나요?
1,배송중인 상품의 위치는 어떻게 확인하나요?
1,에어컨 여름 사용 전 점검 방법이 궁금해요
1,배송이 지연되는 사유가 무엇인가요?
1,신탁상품은 예금자보호 대상입니까?
1,현행 퇴직금 제도에서 퇴직연금제도로 전환하면 어떤 점들이 좋아지나요?
1,휴일에도 상품을 받을수 있나요?
1,(난방) 실외기가 돌아가지 않아요. 실외기가 늦게 돌아가요.
1,POOL VIEW가 어떤 객실가요?
1,주소가 변경되었습니다. 변경신청해 주십시오.
1,취소한 상품이 배송되었습니다. 어떻게 하나요?
1,외국에서 사고가 났어요 보장가능합니까?
1,에어컨 실내기 배수호스로 물이 빠지나요?
1,실내기 버튼이 눌러지지 않아요. CL 표시가 떠요.
1,카드사에 확인해보니 중복 승인 되어있습니다  어떻게 하나요?
1,실내기 디스플레이에 청정 표시가 깜박거려요.
1,첨부파일 저장을 클릭했으나 아무 반응이 없습니다.
1,가상계좌를 통해서 원리금 납입이 가능한가요?
1,수화물 규정을 어떻게 되나요?
1,렌터카 예약시 특정차량으로 선택할 수 있나요?
1,발송완료 알림톡(SMS) 을 받았는데 상품은 언제쯤 받을 수 있는거예요?
1,「나의 계약」 세부 메뉴별 이용시간 안내
1,주문한 상품은 언제쯤 받을 수 있나요?
1,상품을 직접 방문하여 수령할 수는 없나요?
1,에어컨 설치 및 철거 신청 비용 확인은 고객지원-설치/철거 예약을 선택해 주세요.
1,리모컨 화면이 꺼져있어요.
1,기상 악화로 인해 항공편 결항이 발생한 경우 자동 환불이 되나요?
1,배우자·가족들을 종피가 아닌 주피보험자(주된 보험대상자)로 하여 단체보험 가입이 가능합니까?
1,G5에 NFC로 휴대폰 데이터 받기는 어떻게 하나요?
1,리모컨이 됐다 안됐다 해요.
1,보안메일을 모바일에서 열람하고 싶습니다.
1,패키지여행이란 무엇을 말하는 건가요?
1,V35 G7 게임 중에는 불필요한 알림을 받고 싶지 않아요.
1,예약신청시 방 지정을 미리 할 수 있나요?
1,배송이 지연되는 사유가 무엇인가요?
1,팁은 어떻게 주어야 하나요?
1,V35의 Sidelight 기능은 무엇인가요.
1,벽걸이 에어컨은 어떻게 청소 하나요.
1,휴일에도 상품을 받을수 있나요?
1,해외에서 사용한 휴대폰의 [SIM Lock 해지]가 국내에서 가능한가요?
1,제습 운전을 해도 습도가 내려가지 않아요
1,보험료를 자동이체로 납입할 경우 입금여부에 대해 안내를 해주나요?
1,배송중인 상품의 위치는 어떻게 확인하나요?
1,가스 새는 소리가 들려요. 사용 안하는데 이상한 소리가 들려요.
1,LG-F120L LTE 어베인 원넘버 설정하기
1,미국 무비자(ESTA)체크 사항 및 기타사항
1,발송완료 알림톡(SMS) 을 받았는데 상품은 언제쯤 받을 수 있는거예요?
1,벽걸이  에어컨  바람 소리가  커요. 소음이 커졌어요.
1,에어컨 부품을 택배로 받아볼 수 있나요.
1,휴대폰에서 SD 카드 안전하게 꺼내고 싶어요.
1,해외항공권 예약시 법인카드 결제는 어떻게 하나요?
1,한번에 최대 몇 명까지 예약할 수 있나요?
1,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
1,패스는 양도 가능한가요?
1,롯데닷컴 배송흐름은 어떻게 되나요?
1,금융거래회원으로 전환하는 방법을 알려주세요.
1,환전은 어떻게 해야하나요?
1,[여권/마일리지/체류지정보] 항공사 마일리지 적립은 어떻게 해야되나요?
1,보험료 납입(잔액)증명서 신청방법을 알려주세요
1,상품찜은 어떻게 사용하나요?
1,냉기가 나왔다 안 나왔다 해요.
1,배송이 지연되는 사유가 무엇인가요?
1,에어컨 사용 시 디스플레이 표시창에 알파벳 표시가 나타나요. [기능표시: AI / HI / LO / SC / CO ]
1,취소한 상품이 배송되었습니다. 어떻게 하나요?
1,ATM 입출금 기능은 어떻게 사용하나요.
1,[직영상품] 무통장 입금을 선택하여 주문하였습니다. 언제까지 입금해야하나요?
1,버튼을 눌러도 동작하지 않아요.(공기청정 좌우바람 먼지상태 습도 등)
1,항공사 마일리지로 좌석만 업그레이드 가능한가요?
1,패스소지자란 무엇인가요?
1,자녀(미성년자)계약건은 부모가 신청하면 됩니까?
1,상품을 받지 못했는데 발송완료로 표시되는 이유가 뭔가요?
1,희망온도에 도달해도 꺼지지 않아요.
1,윈드 노이즈 필터는 바람 소리만 제거 되는건지요 ?
1,치과병원에서 통원치료를 받았습니다. 이 경우도 실손의료비보장특약에서 보장 되나요?
1,[요금규정][기타] 소아와 유아 요금은 어떻게 다른가요?
1,[비자] 제가 가는 목적지에 비자가 필요한가요?
1,실손에서 모든 상해가 다 보장되나요?
1,주문한 상품은 언제쯤 받을 수 있나요?
1,상품을 받지 못했는데 발송완료로 표시되는 이유가 뭔가요?
1,대출잔고가 얼마나 됩니까?
1,에어컨 바닥으로 물이 많이 새요.
1,원금을 보장이 되는 신탁상품이 있습니까?
1,취소는 어디에서 해야 하나요? 현장에서도 취소 가능한가요?
1,호텔 예약했어요. 공항 픽업 신청이 가능할까요?
1,배송중인 상품의 위치는 어떻게 확인하나요?
1,정확한 비행시간이 궁금합니다.
1,퇴직금 지급시 대출금 또는 압류금에 대한 공제가 가능한가요?
1,어제 통장에 잔고가 없어서 미인출 되었는데 오늘 인출할 수 있습니까?
1,생명보험사가 도산하면 퇴직연금 적립금은 어떻게 보장됩니까?
1,롯데닷컴 배송흐름은 어떻게 되나요?
1,배송이 지연되는 사유가 무엇인가요?
1,예약한 호텔 무선인터넷 가능한가요?
1,상품을 직접 방문하여 수령할 수는 없나요?
1,부부 공동소유 APT의 스마트 모기지론 대출신청 절차는?
1,2in1 벽걸이 제품만 냉기가 없어요.
1,화면 터치가 안되시나요.
